Year,Sex,Age,Location,Units,Value
2017,,,,PERCENT,31
2017,,,,PERCENT,27
2017,,,,PERCENT,26
2017,,,,PERCENT,44
2017,,,,PERCENT,29
2020,,,,PERCENT,32
2020,,,,PERCENT,36
2020,,,,PERCENT,27
2020,,,,PERCENT,40
2020,,,,PERCENT,26
