Year,Sex,Age,Location,Units,Value
2007,FEMALE,15-49,,PERCENT,19.3
2007,FEMALE,15-49,,PERCENT,84.9
2007,FEMALE,15-49,,PERCENT,44.4
2007,FEMALE,15-49,,PERCENT,51.1
2014,FEMALE,15-49,,PERCENT,30.7
2014,FEMALE,15-49,,PERCENT,84.7
2014,FEMALE,15-49,,PERCENT,47.0
2014,FEMALE,15-49,,PERCENT,73.8
