Year;Sex;Age;Location;Units;Value
2019;;;;NUMBER;1
2019;;;;NUMBER;1
2019;;;;NUMBER;NaN
2019;;;;NUMBER;0
2019;;;;NUMBER;NaN
2020;;;;NUMBER;NaN
2020;;;;NUMBER;NaN
2020;;;;NUMBER;NaN
2020;;;;NUMBER;NaN
2020;;;;NUMBER;NaN
2021;;;;NUMBER;NaN
2021;;;;NUMBER;NaN
2021;;;;NUMBER;NaN
2021;;;;NUMBER;NaN
2021;;;;NUMBER;NaN
