Year;Sex;Age;Location;Units;Value
2018;;mai-17;;PERCENT;9.2
2018;;mai-17;;PERCENT;14.7
2018;FEMALE;mai-17;;PERCENT;9.2
2018;FEMALE;mai-17;;PERCENT;16.7
2018;MALE;mai-17;;PERCENT;9.2
2018;MALE;mai-17;;PERCENT;12.6
