Year,Sex,Age,Location,Quantile,Units,Value
2018,,<1Y,,,PERCENT,37.8
2018,,<5Y,,,PERCENT,40.1
2018,,M12T23,,,PERCENT,42.7
2018,,M24T35,,,PERCENT,41.7
2018,,M36T47,,,PERCENT,38.6
2018,,M48T59,,,PERCENT,39.8
