Year;Sex;Age;Location;Units;Value
2012;;;;PERCENT;9.78
2012;;;;PERCENT;9.83
;;;;;
Les 40% les plus pauvres;;;;;
2020;MALE;;;PERCENT;58.3
2020;FEMALE;;;PERCENT;63.3
2020;;;RDC;PERCENT;59.3
;;;;;
Ensemble de la population;;;;;
2020;MALE;;;PERCENT;83.4
2020;FEMALE;;;PERCENT;99.6
2020;;;RDC;PERCENT;85.6
