Year;Sex;Age;Location;Units;Value
2019;;;;PERCENT;NaN
2019;;;;PERCENT;100
2019;;;;PERCENT;100
2019;;;;PERCENT;100
2019;;;;PERCENT;100
2019;;;;PERCENT;0
2019;;;;PERCENT;92
2019;;;;PERCENT;NaN
2019;;;;PERCENT;100
2019;;;;PERCENT;80
2019;;;;PERCENT;100
2019;;;;PERCENT;75
2019;;;;PERCENT;NaN
2019;;;;PERCENT;NaN
2019;;;;PERCENT;NaN
2019;;;;PERCENT;85
2019;;;;PERCENT;NaN
2019;;;;PERCENT;75
