Year,Value,Units
2015,,PERCENT
2015,,NUM_TH
2015,,PERCENT
2015,,NUM_TH
2016,,PERCENT
2016,,NUM_TH
2016,,PERCENT
2016,,NUM_TH
2017,,PERCENT
2017,,NUM_TH
2017,,PERCENT
2017,,NUM_TH
2018,,PERCENT
2018,,NUM_TH
2018,,PERCENT
2018,,NUM_TH
2019,69.2,PERCENT
2019,60070.0,NUM_TH
2019,38.5,PERCENT
2019,33421.0,NUM_TH
