Year,Value,Units
2000,4.37878,CON_USD
2001,7.03337,CON_USD
2002,27.85723,CON_USD
2003,14.0852,CON_USD
2004,18.27452,CON_USD
2005,31.41677,CON_USD
2006,33.19033,CON_USD
2007,30.8072,CON_USD
2008,41.82519,CON_USD
2009,76.37156,CON_USD
2010,82.06803,CON_USD
2011,97.36768,CON_USD
2012,98.57744,CON_USD
2013,99.8691,CON_USD
2014,106.39383,CON_USD
2015,87.2004,CON_USD
2016,96.10428,CON_USD
2017,88.93568,CON_USD
2018,106.26554,CON_USD
2019,119.55675,CON_USD
2020,117.08813,CON_USD
