Year,Value,Units
2015,33.33,PERCENT
2015,100.0,PERCENT
2015,92.16,PERCENT
2015,66.67,PERCENT
2020,100.0,PERCENT
2020,33.33,PERCENT
2020,100.0,PERCENT
2020,81.03,PERCENT
2020,37.5,PERCENT
