Year,Value,Units
2017,31,PERCENT
2017,27,PERCENT
2017,26,PERCENT
2017,44,PERCENT
2017,29,PERCENT
2020,32,PERCENT
2020,36,PERCENT
2020,27,PERCENT
2020,40,PERCENT
2020,26,PERCENT
