Year,Value,Units
2010,389.91272,PER_1000_POP
2011,365.71904,PER_1000_POP
2012,345.52394,PER_1000_POP
2013,326.49209,PER_1000_POP
2014,307.50466,PER_1000_POP
2015,295.76354,PER_1000_POP
2016,297.48054,PER_1000_POP
2017,308.21041,PER_1000_POP
2018,320.87887,PER_1000_POP
2019,320.67469,PER_1000_POP
2020,324.20743,PER_1000_POP
