Year,Value,Units
2001,33.05,PERCENT
2001,10.73,PERCENT
2001,24.82,PERCENT
2007,48.03712,PERCENT
2007,35.70956,PERCENT
2007,14.05016,PERCENT
2010,13.8788,PERCENT
2010,44.46562,PERCENT
2010,34.38906,PERCENT
2013,53.46335,PERCENT
2013,25.51588,PERCENT
2013,68.9453,PERCENT
2018,31.1365,PERCENT
2018,54.38795,PERCENT
2018,66.67483,PERCENT
