Year,Value,Units
2000,0.88132,INDEX
2001,0.88132,INDEX
2002,0.88126,INDEX
2003,0.88112,INDEX
2004,0.88115,INDEX
2005,0.88118,INDEX
2006,0.88108,INDEX
2007,0.88105,INDEX
2008,0.88101,INDEX
2009,0.88097,INDEX
2010,0.88093,INDEX
2011,0.88092,INDEX
2012,0.88086,INDEX
2013,0.88079,INDEX
2014,0.88083,INDEX
2015,0.88071,INDEX
2016,0.88081,INDEX
2017,0.88073,INDEX
2018,0.88054,INDEX
2019,0.88071,INDEX
2020,0.88061,INDEX
2021,0.88053,INDEX
2022,0.88049,INDEX
