Year,Value,Units
2019,1.0,NUMBER
2019,1.0,NUMBER
2019,,NUMBER
2019,0.0,NUMBER
2019,,NUMBER
2020,,NUMBER
2020,,NUMBER
2020,,NUMBER
2020,,NUMBER
2020,,NUMBER
2021,,NUMBER
2021,,NUMBER
2021,,NUMBER
2021,,NUMBER
2021,,NUMBER
