Year,Sex,Age,Location,Quantile,Units,Value
2015,,,,,CU_USD,4254125
2015,,,,,CU_USD,897710383
2015,,,,,CU_USD,1173060
2016,,,,,CU_USD,7447526
2016,,,,,CU_USD,541864002
2016,,,,,CU_USD,2240797
2017,,,,,CU_USD,7485713
2017,,,,,CU_USD,507635842
2017,,,,,CU_USD,2415686
2018,,,,,CU_USD,6980036
2018,,,,,CU_USD,770348576
2018,,,,,CU_USD,2887645
2019,,,,,CU_USD,7725045
2019,,,,,CU_USD,1015800531
2019,,,,,CU_USD,2191328
2020,,,,,CU_USD,14382823
2020,,,,,CU_USD,776927359
2020,,,,,CU_USD,911139
